name,age,categories,type,premise,hypothesis
Kevin,86,young,specified,Kevin's age is 86.,Kevin is young.
Kevin,86,young,nospec,Kevin is 86.,Kevin is young.
Kevin,86,middle aged,specified,Kevin's age is 86.,Kevin is middle aged.
Kevin,86,middle aged,nospec,Kevin is 86.,Kevin is middle aged.
Kevin,86,old,specified,Kevin's age is 86.,Kevin is old.
Kevin,86,old,nospec,Kevin is 86.,Kevin is old.
Kevin,87,young,specified,Kevin's age is 87.,Kevin is young.
Kevin,87,young,nospec,Kevin is 87.,Kevin is young.
Kevin,87,middle aged,specified,Kevin's age is 87.,Kevin is middle aged.
Kevin,87,middle aged,nospec,Kevin is 87.,Kevin is middle aged.
Kevin,87,old,specified,Kevin's age is 87.,Kevin is old.
Kevin,87,old,nospec,Kevin is 87.,Kevin is old.
Kevin,88,young,specified,Kevin's age is 88.,Kevin is young.
Kevin,88,young,nospec,Kevin is 88.,Kevin is young.
Kevin,88,middle aged,specified,Kevin's age is 88.,Kevin is middle aged.
Kevin,88,middle aged,nospec,Kevin is 88.,Kevin is middle aged.
Kevin,88,old,specified,Kevin's age is 88.,Kevin is old.
Kevin,88,old,nospec,Kevin is 88.,Kevin is old.
Kevin,89,young,specified,Kevin's age is 89.,Kevin is young.
Kevin,89,young,nospec,Kevin is 89.,Kevin is young.
Kevin,89,middle aged,specified,Kevin's age is 89.,Kevin is middle aged.
Kevin,89,middle aged,nospec,Kevin is 89.,Kevin is middle aged.
Kevin,89,old,specified,Kevin's age is 89.,Kevin is old.
Kevin,89,old,nospec,Kevin is 89.,Kevin is old.
Kevin,90,young,specified,Kevin's age is 90.,Kevin is young.
Kevin,90,young,nospec,Kevin is 90.,Kevin is young.
Kevin,90,middle aged,specified,Kevin's age is 90.,Kevin is middle aged.
Kevin,90,middle aged,nospec,Kevin is 90.,Kevin is middle aged.
Kevin,90,old,specified,Kevin's age is 90.,Kevin is old.
Kevin,90,old,nospec,Kevin is 90.,Kevin is old.
Kevin,91,young,specified,Kevin's age is 91.,Kevin is young.
Kevin,91,young,nospec,Kevin is 91.,Kevin is young.
Kevin,91,middle aged,specified,Kevin's age is 91.,Kevin is middle aged.
Kevin,91,middle aged,nospec,Kevin is 91.,Kevin is middle aged.
Kevin,91,old,specified,Kevin's age is 91.,Kevin is old.
Kevin,91,old,nospec,Kevin is 91.,Kevin is old.
Kevin,92,young,specified,Kevin's age is 92.,Kevin is young.
Kevin,92,young,nospec,Kevin is 92.,Kevin is young.
Kevin,92,middle aged,specified,Kevin's age is 92.,Kevin is middle aged.
Kevin,92,middle aged,nospec,Kevin is 92.,Kevin is middle aged.
Kevin,92,old,specified,Kevin's age is 92.,Kevin is old.
Kevin,92,old,nospec,Kevin is 92.,Kevin is old.
Kevin,93,young,specified,Kevin's age is 93.,Kevin is young.
Kevin,93,young,nospec,Kevin is 93.,Kevin is young.
Kevin,93,middle aged,specified,Kevin's age is 93.,Kevin is middle aged.
Kevin,93,middle aged,nospec,Kevin is 93.,Kevin is middle aged.
Kevin,93,old,specified,Kevin's age is 93.,Kevin is old.
Kevin,93,old,nospec,Kevin is 93.,Kevin is old.
Kevin,94,young,specified,Kevin's age is 94.,Kevin is young.
Kevin,94,young,nospec,Kevin is 94.,Kevin is young.
Kevin,94,middle aged,specified,Kevin's age is 94.,Kevin is middle aged.
Kevin,94,middle aged,nospec,Kevin is 94.,Kevin is middle aged.
Kevin,94,old,specified,Kevin's age is 94.,Kevin is old.
Kevin,94,old,nospec,Kevin is 94.,Kevin is old.
Kevin,95,young,specified,Kevin's age is 95.,Kevin is young.
Kevin,95,young,nospec,Kevin is 95.,Kevin is young.
Kevin,95,middle aged,specified,Kevin's age is 95.,Kevin is middle aged.
Kevin,95,middle aged,nospec,Kevin is 95.,Kevin is middle aged.
Kevin,95,old,specified,Kevin's age is 95.,Kevin is old.
Kevin,95,old,nospec,Kevin is 95.,Kevin is old.
Kevin,96,young,specified,Kevin's age is 96.,Kevin is young.
Kevin,96,young,nospec,Kevin is 96.,Kevin is young.
Kevin,96,middle aged,specified,Kevin's age is 96.,Kevin is middle aged.
Kevin,96,middle aged,nospec,Kevin is 96.,Kevin is middle aged.
Kevin,96,old,specified,Kevin's age is 96.,Kevin is old.
Kevin,96,old,nospec,Kevin is 96.,Kevin is old.
Kevin,97,young,specified,Kevin's age is 97.,Kevin is young.
Kevin,97,young,nospec,Kevin is 97.,Kevin is young.
Kevin,97,middle aged,specified,Kevin's age is 97.,Kevin is middle aged.
Kevin,97,middle aged,nospec,Kevin is 97.,Kevin is middle aged.
Kevin,97,old,specified,Kevin's age is 97.,Kevin is old.
Kevin,97,old,nospec,Kevin is 97.,Kevin is old.
Kevin,98,young,specified,Kevin's age is 98.,Kevin is young.
Kevin,98,young,nospec,Kevin is 98.,Kevin is young.
Kevin,98,middle aged,specified,Kevin's age is 98.,Kevin is middle aged.
Kevin,98,middle aged,nospec,Kevin is 98.,Kevin is middle aged.
Kevin,98,old,specified,Kevin's age is 98.,Kevin is old.
Kevin,98,old,nospec,Kevin is 98.,Kevin is old.
Kevin,99,young,specified,Kevin's age is 99.,Kevin is young.
Kevin,99,young,nospec,Kevin is 99.,Kevin is young.
Kevin,99,middle aged,specified,Kevin's age is 99.,Kevin is middle aged.
Kevin,99,middle aged,nospec,Kevin is 99.,Kevin is middle aged.
Kevin,99,old,specified,Kevin's age is 99.,Kevin is old.
Kevin,99,old,nospec,Kevin is 99.,Kevin is old.
Kevin,100,young,specified,Kevin's age is 100.,Kevin is young.
Kevin,100,young,nospec,Kevin is 100.,Kevin is young.
Kevin,100,middle aged,specified,Kevin's age is 100.,Kevin is middle aged.
Kevin,100,middle aged,nospec,Kevin is 100.,Kevin is middle aged.
Kevin,100,old,specified,Kevin's age is 100.,Kevin is old.
Kevin,100,old,nospec,Kevin is 100.,Kevin is old.
Larry,1,young,specified,Larry's age is 1.,Larry is young.
Larry,1,young,nospec,Larry is 1.,Larry is young.
Larry,1,middle aged,specified,Larry's age is 1.,Larry is middle aged.
Larry,1,middle aged,nospec,Larry is 1.,Larry is middle aged.
Larry,1,old,specified,Larry's age is 1.,Larry is old.
Larry,1,old,nospec,Larry is 1.,Larry is old.
Larry,2,young,specified,Larry's age is 2.,Larry is young.
Larry,2,young,nospec,Larry is 2.,Larry is young.
Larry,2,middle aged,specified,Larry's age is 2.,Larry is middle aged.
Larry,2,middle aged,nospec,Larry is 2.,Larry is middle aged.
Larry,2,old,specified,Larry's age is 2.,Larry is old.
Larry,2,old,nospec,Larry is 2.,Larry is old.
Larry,3,young,specified,Larry's age is 3.,Larry is young.
Larry,3,young,nospec,Larry is 3.,Larry is young.
Larry,3,middle aged,specified,Larry's age is 3.,Larry is middle aged.
Larry,3,middle aged,nospec,Larry is 3.,Larry is middle aged.
Larry,3,old,specified,Larry's age is 3.,Larry is old.
Larry,3,old,nospec,Larry is 3.,Larry is old.
Larry,4,young,specified,Larry's age is 4.,Larry is young.
Larry,4,young,nospec,Larry is 4.,Larry is young.
Larry,4,middle aged,specified,Larry's age is 4.,Larry is middle aged.
Larry,4,middle aged,nospec,Larry is 4.,Larry is middle aged.
Larry,4,old,specified,Larry's age is 4.,Larry is old.
Larry,4,old,nospec,Larry is 4.,Larry is old.
Larry,5,young,specified,Larry's age is 5.,Larry is young.
Larry,5,young,nospec,Larry is 5.,Larry is young.
Larry,5,middle aged,specified,Larry's age is 5.,Larry is middle aged.
Larry,5,middle aged,nospec,Larry is 5.,Larry is middle aged.
Larry,5,old,specified,Larry's age is 5.,Larry is old.
Larry,5,old,nospec,Larry is 5.,Larry is old.
Larry,6,young,specified,Larry's age is 6.,Larry is young.
Larry,6,young,nospec,Larry is 6.,Larry is young.
Larry,6,middle aged,specified,Larry's age is 6.,Larry is middle aged.
Larry,6,middle aged,nospec,Larry is 6.,Larry is middle aged.
Larry,6,old,specified,Larry's age is 6.,Larry is old.
Larry,6,old,nospec,Larry is 6.,Larry is old.
Larry,7,young,specified,Larry's age is 7.,Larry is young.
Larry,7,young,nospec,Larry is 7.,Larry is young.
Larry,7,middle aged,specified,Larry's age is 7.,Larry is middle aged.
Larry,7,middle aged,nospec,Larry is 7.,Larry is middle aged.
Larry,7,old,specified,Larry's age is 7.,Larry is old.
Larry,7,old,nospec,Larry is 7.,Larry is old.
Larry,8,young,specified,Larry's age is 8.,Larry is young.
Larry,8,young,nospec,Larry is 8.,Larry is young.
Larry,8,middle aged,specified,Larry's age is 8.,Larry is middle aged.
Larry,8,middle aged,nospec,Larry is 8.,Larry is middle aged.
Larry,8,old,specified,Larry's age is 8.,Larry is old.
Larry,8,old,nospec,Larry is 8.,Larry is old.
Larry,9,young,specified,Larry's age is 9.,Larry is young.
Larry,9,young,nospec,Larry is 9.,Larry is young.
Larry,9,middle aged,specified,Larry's age is 9.,Larry is middle aged.
Larry,9,middle aged,nospec,Larry is 9.,Larry is middle aged.
Larry,9,old,specified,Larry's age is 9.,Larry is old.
Larry,9,old,nospec,Larry is 9.,Larry is old.
Larry,10,young,specified,Larry's age is 10.,Larry is young.
Larry,10,young,nospec,Larry is 10.,Larry is young.
Larry,10,middle aged,specified,Larry's age is 10.,Larry is middle aged.
Larry,10,middle aged,nospec,Larry is 10.,Larry is middle aged.
Larry,10,old,specified,Larry's age is 10.,Larry is old.
Larry,10,old,nospec,Larry is 10.,Larry is old.
Larry,11,young,specified,Larry's age is 11.,Larry is young.
Larry,11,young,nospec,Larry is 11.,Larry is young.
Larry,11,middle aged,specified,Larry's age is 11.,Larry is middle aged.
Larry,11,middle aged,nospec,Larry is 11.,Larry is middle aged.
Larry,11,old,specified,Larry's age is 11.,Larry is old.
Larry,11,old,nospec,Larry is 11.,Larry is old.
Larry,12,young,specified,Larry's age is 12.,Larry is young.
Larry,12,young,nospec,Larry is 12.,Larry is young.
Larry,12,middle aged,specified,Larry's age is 12.,Larry is middle aged.
Larry,12,middle aged,nospec,Larry is 12.,Larry is middle aged.
Larry,12,old,specified,Larry's age is 12.,Larry is old.
Larry,12,old,nospec,Larry is 12.,Larry is old.
Larry,13,young,specified,Larry's age is 13.,Larry is young.
Larry,13,young,nospec,Larry is 13.,Larry is young.
Larry,13,middle aged,specified,Larry's age is 13.,Larry is middle aged.
Larry,13,middle aged,nospec,Larry is 13.,Larry is middle aged.
Larry,13,old,specified,Larry's age is 13.,Larry is old.
Larry,13,old,nospec,Larry is 13.,Larry is old.
Larry,14,young,specified,Larry's age is 14.,Larry is young.
Larry,14,young,nospec,Larry is 14.,Larry is young.
Larry,14,middle aged,specified,Larry's age is 14.,Larry is middle aged.
Larry,14,middle aged,nospec,Larry is 14.,Larry is middle aged.
Larry,14,old,specified,Larry's age is 14.,Larry is old.
Larry,14,old,nospec,Larry is 14.,Larry is old.
Larry,15,young,specified,Larry's age is 15.,Larry is young.
Larry,15,young,nospec,Larry is 15.,Larry is young.
Larry,15,middle aged,specified,Larry's age is 15.,Larry is middle aged.
Larry,15,middle aged,nospec,Larry is 15.,Larry is middle aged.
Larry,15,old,specified,Larry's age is 15.,Larry is old.
Larry,15,old,nospec,Larry is 15.,Larry is old.
Larry,16,young,specified,Larry's age is 16.,Larry is young.
Larry,16,young,nospec,Larry is 16.,Larry is young.
Larry,16,middle aged,specified,Larry's age is 16.,Larry is middle aged.
Larry,16,middle aged,nospec,Larry is 16.,Larry is middle aged.
Larry,16,old,specified,Larry's age is 16.,Larry is old.
Larry,16,old,nospec,Larry is 16.,Larry is old.
Larry,17,young,specified,Larry's age is 17.,Larry is young.
Larry,17,young,nospec,Larry is 17.,Larry is young.
Larry,17,middle aged,specified,Larry's age is 17.,Larry is middle aged.
Larry,17,middle aged,nospec,Larry is 17.,Larry is middle aged.
Larry,17,old,specified,Larry's age is 17.,Larry is old.
Larry,17,old,nospec,Larry is 17.,Larry is old.
Larry,18,young,specified,Larry's age is 18.,Larry is young.
Larry,18,young,nospec,Larry is 18.,Larry is young.
Larry,18,middle aged,specified,Larry's age is 18.,Larry is middle aged.
Larry,18,middle aged,nospec,Larry is 18.,Larry is middle aged.
Larry,18,old,specified,Larry's age is 18.,Larry is old.
Larry,18,old,nospec,Larry is 18.,Larry is old.
Larry,19,young,specified,Larry's age is 19.,Larry is young.
Larry,19,young,nospec,Larry is 19.,Larry is young.
Larry,19,middle aged,specified,Larry's age is 19.,Larry is middle aged.
Larry,19,middle aged,nospec,Larry is 19.,Larry is middle aged.
Larry,19,old,specified,Larry's age is 19.,Larry is old.
Larry,19,old,nospec,Larry is 19.,Larry is old.
Larry,20,young,specified,Larry's age is 20.,Larry is young.
Larry,20,young,nospec,Larry is 20.,Larry is young.
Larry,20,middle aged,specified,Larry's age is 20.,Larry is middle aged.
Larry,20,middle aged,nospec,Larry is 20.,Larry is middle aged.
Larry,20,old,specified,Larry's age is 20.,Larry is old.
Larry,20,old,nospec,Larry is 20.,Larry is old.
Larry,21,young,specified,Larry's age is 21.,Larry is young.
Larry,21,young,nospec,Larry is 21.,Larry is young.
Larry,21,middle aged,specified,Larry's age is 21.,Larry is middle aged.
Larry,21,middle aged,nospec,Larry is 21.,Larry is middle aged.
Larry,21,old,specified,Larry's age is 21.,Larry is old.
Larry,21,old,nospec,Larry is 21.,Larry is old.
Larry,22,young,specified,Larry's age is 22.,Larry is young.
Larry,22,young,nospec,Larry is 22.,Larry is young.
Larry,22,middle aged,specified,Larry's age is 22.,Larry is middle aged.
Larry,22,middle aged,nospec,Larry is 22.,Larry is middle aged.
Larry,22,old,specified,Larry's age is 22.,Larry is old.
Larry,22,old,nospec,Larry is 22.,Larry is old.
Larry,23,young,specified,Larry's age is 23.,Larry is young.
Larry,23,young,nospec,Larry is 23.,Larry is young.
Larry,23,middle aged,specified,Larry's age is 23.,Larry is middle aged.
Larry,23,middle aged,nospec,Larry is 23.,Larry is middle aged.
Larry,23,old,specified,Larry's age is 23.,Larry is old.
Larry,23,old,nospec,Larry is 23.,Larry is old.
Larry,24,young,specified,Larry's age is 24.,Larry is young.
Larry,24,young,nospec,Larry is 24.,Larry is young.
Larry,24,middle aged,specified,Larry's age is 24.,Larry is middle aged.
Larry,24,middle aged,nospec,Larry is 24.,Larry is middle aged.
Larry,24,old,specified,Larry's age is 24.,Larry is old.
Larry,24,old,nospec,Larry is 24.,Larry is old.
Larry,25,young,specified,Larry's age is 25.,Larry is young.
Larry,25,young,nospec,Larry is 25.,Larry is young.
Larry,25,middle aged,specified,Larry's age is 25.,Larry is middle aged.
Larry,25,middle aged,nospec,Larry is 25.,Larry is middle aged.
Larry,25,old,specified,Larry's age is 25.,Larry is old.
Larry,25,old,nospec,Larry is 25.,Larry is old.
Larry,26,young,specified,Larry's age is 26.,Larry is young.
Larry,26,young,nospec,Larry is 26.,Larry is young.
Larry,26,middle aged,specified,Larry's age is 26.,Larry is middle aged.
Larry,26,middle aged,nospec,Larry is 26.,Larry is middle aged.
Larry,26,old,specified,Larry's age is 26.,Larry is old.
Larry,26,old,nospec,Larry is 26.,Larry is old.
Larry,27,young,specified,Larry's age is 27.,Larry is young.
Larry,27,young,nospec,Larry is 27.,Larry is young.
Larry,27,middle aged,specified,Larry's age is 27.,Larry is middle aged.
Larry,27,middle aged,nospec,Larry is 27.,Larry is middle aged.
Larry,27,old,specified,Larry's age is 27.,Larry is old.
Larry,27,old,nospec,Larry is 27.,Larry is old.
Larry,28,young,specified,Larry's age is 28.,Larry is young.
Larry,28,young,nospec,Larry is 28.,Larry is young.
Larry,28,middle aged,specified,Larry's age is 28.,Larry is middle aged.
Larry,28,middle aged,nospec,Larry is 28.,Larry is middle aged.
Larry,28,old,specified,Larry's age is 28.,Larry is old.
Larry,28,old,nospec,Larry is 28.,Larry is old.
Larry,29,young,specified,Larry's age is 29.,Larry is young.
Larry,29,young,nospec,Larry is 29.,Larry is young.
Larry,29,middle aged,specified,Larry's age is 29.,Larry is middle aged.
Larry,29,middle aged,nospec,Larry is 29.,Larry is middle aged.
Larry,29,old,specified,Larry's age is 29.,Larry is old.
Larry,29,old,nospec,Larry is 29.,Larry is old.
Larry,30,young,specified,Larry's age is 30.,Larry is young.
Larry,30,young,nospec,Larry is 30.,Larry is young.
Larry,30,middle aged,specified,Larry's age is 30.,Larry is middle aged.
Larry,30,middle aged,nospec,Larry is 30.,Larry is middle aged.
Larry,30,old,specified,Larry's age is 30.,Larry is old.
Larry,30,old,nospec,Larry is 30.,Larry is old.
Larry,31,young,specified,Larry's age is 31.,Larry is young.
Larry,31,young,nospec,Larry is 31.,Larry is young.
Larry,31,middle aged,specified,Larry's age is 31.,Larry is middle aged.
Larry,31,middle aged,nospec,Larry is 31.,Larry is middle aged.
Larry,31,old,specified,Larry's age is 31.,Larry is old.
Larry,31,old,nospec,Larry is 31.,Larry is old.
Larry,32,young,specified,Larry's age is 32.,Larry is young.
Larry,32,young,nospec,Larry is 32.,Larry is young.
Larry,32,middle aged,specified,Larry's age is 32.,Larry is middle aged.
Larry,32,middle aged,nospec,Larry is 32.,Larry is middle aged.
Larry,32,old,specified,Larry's age is 32.,Larry is old.
Larry,32,old,nospec,Larry is 32.,Larry is old.
Larry,33,young,specified,Larry's age is 33.,Larry is young.
Larry,33,young,nospec,Larry is 33.,Larry is young.
Larry,33,middle aged,specified,Larry's age is 33.,Larry is middle aged.
Larry,33,middle aged,nospec,Larry is 33.,Larry is middle aged.
Larry,33,old,specified,Larry's age is 33.,Larry is old.
Larry,33,old,nospec,Larry is 33.,Larry is old.
Larry,34,young,specified,Larry's age is 34.,Larry is young.
Larry,34,young,nospec,Larry is 34.,Larry is young.
Larry,34,middle aged,specified,Larry's age is 34.,Larry is middle aged.
Larry,34,middle aged,nospec,Larry is 34.,Larry is middle aged.
Larry,34,old,specified,Larry's age is 34.,Larry is old.
Larry,34,old,nospec,Larry is 34.,Larry is old.
Larry,35,young,specified,Larry's age is 35.,Larry is young.
Larry,35,young,nospec,Larry is 35.,Larry is young.
Larry,35,middle aged,specified,Larry's age is 35.,Larry is middle aged.
Larry,35,middle aged,nospec,Larry is 35.,Larry is middle aged.
Larry,35,old,specified,Larry's age is 35.,Larry is old.
Larry,35,old,nospec,Larry is 35.,Larry is old.
Larry,36,young,specified,Larry's age is 36.,Larry is young.
Larry,36,young,nospec,Larry is 36.,Larry is young.
Larry,36,middle aged,specified,Larry's age is 36.,Larry is middle aged.
Larry,36,middle aged,nospec,Larry is 36.,Larry is middle aged.
Larry,36,old,specified,Larry's age is 36.,Larry is old.
Larry,36,old,nospec,Larry is 36.,Larry is old.
Larry,37,young,specified,Larry's age is 37.,Larry is young.
Larry,37,young,nospec,Larry is 37.,Larry is young.
Larry,37,middle aged,specified,Larry's age is 37.,Larry is middle aged.
Larry,37,middle aged,nospec,Larry is 37.,Larry is middle aged.
Larry,37,old,specified,Larry's age is 37.,Larry is old.
Larry,37,old,nospec,Larry is 37.,Larry is old.
Larry,38,young,specified,Larry's age is 38.,Larry is young.
Larry,38,young,nospec,Larry is 38.,Larry is young.
Larry,38,middle aged,specified,Larry's age is 38.,Larry is middle aged.
Larry,38,middle aged,nospec,Larry is 38.,Larry is middle aged.
Larry,38,old,specified,Larry's age is 38.,Larry is old.
Larry,38,old,nospec,Larry is 38.,Larry is old.
Larry,39,young,specified,Larry's age is 39.,Larry is young.
Larry,39,young,nospec,Larry is 39.,Larry is young.
Larry,39,middle aged,specified,Larry's age is 39.,Larry is middle aged.
Larry,39,middle aged,nospec,Larry is 39.,Larry is middle aged.
Larry,39,old,specified,Larry's age is 39.,Larry is old.
Larry,39,old,nospec,Larry is 39.,Larry is old.
Larry,40,young,specified,Larry's age is 40.,Larry is young.
Larry,40,young,nospec,Larry is 40.,Larry is young.
Larry,40,middle aged,specified,Larry's age is 40.,Larry is middle aged.
Larry,40,middle aged,nospec,Larry is 40.,Larry is middle aged.
Larry,40,old,specified,Larry's age is 40.,Larry is old.
Larry,40,old,nospec,Larry is 40.,Larry is old.
Larry,41,young,specified,Larry's age is 41.,Larry is young.
Larry,41,young,nospec,Larry is 41.,Larry is young.
Larry,41,middle aged,specified,Larry's age is 41.,Larry is middle aged.
Larry,41,middle aged,nospec,Larry is 41.,Larry is middle aged.
Larry,41,old,specified,Larry's age is 41.,Larry is old.
Larry,41,old,nospec,Larry is 41.,Larry is old.
Larry,42,young,specified,Larry's age is 42.,Larry is young.
Larry,42,young,nospec,Larry is 42.,Larry is young.
Larry,42,middle aged,specified,Larry's age is 42.,Larry is middle aged.
Larry,42,middle aged,nospec,Larry is 42.,Larry is middle aged.
Larry,42,old,specified,Larry's age is 42.,Larry is old.
Larry,42,old,nospec,Larry is 42.,Larry is old.
Larry,43,young,specified,Larry's age is 43.,Larry is young.
Larry,43,young,nospec,Larry is 43.,Larry is young.
Larry,43,middle aged,specified,Larry's age is 43.,Larry is middle aged.
Larry,43,middle aged,nospec,Larry is 43.,Larry is middle aged.
