location,temperature,categories,premise,hypothesis
outside,-10,warm,It is warm outside.,It is -10 degrees celsius outside.
outside,-10,hot,It is hot outside.,It is -10 degrees celsius outside.
outside,-9,freezing,It is freezing outside.,It is -9 degrees celsius outside.
outside,-9,cold,It is cold outside.,It is -9 degrees celsius outside.
outside,-9,cool,It is cool outside.,It is -9 degrees celsius outside.
outside,-9,warm,It is warm outside.,It is -9 degrees celsius outside.
outside,-9,hot,It is hot outside.,It is -9 degrees celsius outside.
outside,-8,freezing,It is freezing outside.,It is -8 degrees celsius outside.
outside,-8,cold,It is cold outside.,It is -8 degrees celsius outside.
outside,-8,cool,It is cool outside.,It is -8 degrees celsius outside.
outside,-8,warm,It is warm outside.,It is -8 degrees celsius outside.
outside,-8,hot,It is hot outside.,It is -8 degrees celsius outside.
outside,-7,freezing,It is freezing outside.,It is -7 degrees celsius outside.
outside,-7,cold,It is cold outside.,It is -7 degrees celsius outside.
outside,-7,cool,It is cool outside.,It is -7 degrees celsius outside.
outside,-7,warm,It is warm outside.,It is -7 degrees celsius outside.
outside,-7,hot,It is hot outside.,It is -7 degrees celsius outside.
outside,-6,freezing,It is freezing outside.,It is -6 degrees celsius outside.
outside,-6,cold,It is cold outside.,It is -6 degrees celsius outside.
outside,-6,cool,It is cool outside.,It is -6 degrees celsius outside.
outside,-6,warm,It is warm outside.,It is -6 degrees celsius outside.
outside,-6,hot,It is hot outside.,It is -6 degrees celsius outside.
outside,-5,freezing,It is freezing outside.,It is -5 degrees celsius outside.
outside,-5,cold,It is cold outside.,It is -5 degrees celsius outside.
outside,-5,cool,It is cool outside.,It is -5 degrees celsius outside.
outside,-5,warm,It is warm outside.,It is -5 degrees celsius outside.
outside,-5,hot,It is hot outside.,It is -5 degrees celsius outside.
outside,-4,freezing,It is freezing outside.,It is -4 degrees celsius outside.
outside,-4,cold,It is cold outside.,It is -4 degrees celsius outside.
outside,-4,cool,It is cool outside.,It is -4 degrees celsius outside.
outside,-4,warm,It is warm outside.,It is -4 degrees celsius outside.
outside,-4,hot,It is hot outside.,It is -4 degrees celsius outside.
outside,-3,freezing,It is freezing outside.,It is -3 degrees celsius outside.
outside,-3,cold,It is cold outside.,It is -3 degrees celsius outside.
outside,-3,cool,It is cool outside.,It is -3 degrees celsius outside.
outside,-3,warm,It is warm outside.,It is -3 degrees celsius outside.
outside,-3,hot,It is hot outside.,It is -3 degrees celsius outside.
outside,-2,freezing,It is freezing outside.,It is -2 degrees celsius outside.
outside,-2,cold,It is cold outside.,It is -2 degrees celsius outside.
outside,-2,cool,It is cool outside.,It is -2 degrees celsius outside.
outside,-2,warm,It is warm outside.,It is -2 degrees celsius outside.
outside,-2,hot,It is hot outside.,It is -2 degrees celsius outside.
outside,-1,freezing,It is freezing outside.,It is -1 degrees celsius outside.
outside,-1,cold,It is cold outside.,It is -1 degrees celsius outside.
outside,-1,cool,It is cool outside.,It is -1 degrees celsius outside.
outside,-1,warm,It is warm outside.,It is -1 degrees celsius outside.
outside,-1,hot,It is hot outside.,It is -1 degrees celsius outside.
outside,0,freezing,It is freezing outside.,It is 0 degrees celsius outside.
outside,0,cold,It is cold outside.,It is 0 degrees celsius outside.
outside,0,cool,It is cool outside.,It is 0 degrees celsius outside.
outside,0,warm,It is warm outside.,It is 0 degrees celsius outside.
outside,0,hot,It is hot outside.,It is 0 degrees celsius outside.
outside,1,freezing,It is freezing outside.,It is 1 degrees celsius outside.
outside,1,cold,It is cold outside.,It is 1 degrees celsius outside.
outside,1,cool,It is cool outside.,It is 1 degrees celsius outside.
outside,1,warm,It is warm outside.,It is 1 degrees celsius outside.
outside,1,hot,It is hot outside.,It is 1 degrees celsius outside.
outside,2,freezing,It is freezing outside.,It is 2 degrees celsius outside.
outside,2,cold,It is cold outside.,It is 2 degrees celsius outside.
outside,2,cool,It is cool outside.,It is 2 degrees celsius outside.
outside,2,warm,It is warm outside.,It is 2 degrees celsius outside.
outside,2,hot,It is hot outside.,It is 2 degrees celsius outside.
outside,3,freezing,It is freezing outside.,It is 3 degrees celsius outside.
outside,3,cold,It is cold outside.,It is 3 degrees celsius outside.
outside,3,cool,It is cool outside.,It is 3 degrees celsius outside.
outside,3,warm,It is warm outside.,It is 3 degrees celsius outside.
outside,3,hot,It is hot outside.,It is 3 degrees celsius outside.
outside,4,freezing,It is freezing outside.,It is 4 degrees celsius outside.
outside,4,cold,It is cold outside.,It is 4 degrees celsius outside.
outside,4,cool,It is cool outside.,It is 4 degrees celsius outside.
outside,4,warm,It is warm outside.,It is 4 degrees celsius outside.
outside,4,hot,It is hot outside.,It is 4 degrees celsius outside.
outside,5,freezing,It is freezing outside.,It is 5 degrees celsius outside.
outside,5,cold,It is cold outside.,It is 5 degrees celsius outside.
outside,5,cool,It is cool outside.,It is 5 degrees celsius outside.
outside,5,warm,It is warm outside.,It is 5 degrees celsius outside.
outside,5,hot,It is hot outside.,It is 5 degrees celsius outside.
outside,6,freezing,It is freezing outside.,It is 6 degrees celsius outside.
outside,6,cold,It is cold outside.,It is 6 degrees celsius outside.
outside,6,cool,It is cool outside.,It is 6 degrees celsius outside.
outside,6,warm,It is warm outside.,It is 6 degrees celsius outside.
outside,6,hot,It is hot outside.,It is 6 degrees celsius outside.
outside,7,freezing,It is freezing outside.,It is 7 degrees celsius outside.
outside,7,cold,It is cold outside.,It is 7 degrees celsius outside.
outside,7,cool,It is cool outside.,It is 7 degrees celsius outside.
outside,7,warm,It is warm outside.,It is 7 degrees celsius outside.
outside,7,hot,It is hot outside.,It is 7 degrees celsius outside.
outside,8,freezing,It is freezing outside.,It is 8 degrees celsius outside.
outside,8,cold,It is cold outside.,It is 8 degrees celsius outside.
outside,8,cool,It is cool outside.,It is 8 degrees celsius outside.
outside,8,warm,It is warm outside.,It is 8 degrees celsius outside.
outside,8,hot,It is hot outside.,It is 8 degrees celsius outside.
outside,9,freezing,It is freezing outside.,It is 9 degrees celsius outside.
outside,9,cold,It is cold outside.,It is 9 degrees celsius outside.
outside,9,cool,It is cool outside.,It is 9 degrees celsius outside.
outside,9,warm,It is warm outside.,It is 9 degrees celsius outside.
outside,9,hot,It is hot outside.,It is 9 degrees celsius outside.
outside,10,freezing,It is freezing outside.,It is 10 degrees celsius outside.
outside,10,cold,It is cold outside.,It is 10 degrees celsius outside.
outside,10,cool,It is cool outside.,It is 10 degrees celsius outside.
outside,10,warm,It is warm outside.,It is 10 degrees celsius outside.
outside,10,hot,It is hot outside.,It is 10 degrees celsius outside.
outside,11,freezing,It is freezing outside.,It is 11 degrees celsius outside.
outside,11,cold,It is cold outside.,It is 11 degrees celsius outside.
outside,11,cool,It is cool outside.,It is 11 degrees celsius outside.
outside,11,warm,It is warm outside.,It is 11 degrees celsius outside.
outside,11,hot,It is hot outside.,It is 11 degrees celsius outside.
outside,12,freezing,It is freezing outside.,It is 12 degrees celsius outside.
outside,12,cold,It is cold outside.,It is 12 degrees celsius outside.
outside,12,cool,It is cool outside.,It is 12 degrees celsius outside.
outside,12,warm,It is warm outside.,It is 12 degrees celsius outside.
outside,12,hot,It is hot outside.,It is 12 degrees celsius outside.
outside,13,freezing,It is freezing outside.,It is 13 degrees celsius outside.
outside,13,cold,It is cold outside.,It is 13 degrees celsius outside.
outside,13,cool,It is cool outside.,It is 13 degrees celsius outside.
outside,13,warm,It is warm outside.,It is 13 degrees celsius outside.
outside,13,hot,It is hot outside.,It is 13 degrees celsius outside.
outside,14,freezing,It is freezing outside.,It is 14 degrees celsius outside.
outside,14,cold,It is cold outside.,It is 14 degrees celsius outside.
outside,14,cool,It is cool outside.,It is 14 degrees celsius outside.
outside,14,warm,It is warm outside.,It is 14 degrees celsius outside.
outside,14,hot,It is hot outside.,It is 14 degrees celsius outside.
outside,15,freezing,It is freezing outside.,It is 15 degrees celsius outside.
outside,15,cold,It is cold outside.,It is 15 degrees celsius outside.
outside,15,cool,It is cool outside.,It is 15 degrees celsius outside.
outside,15,warm,It is warm outside.,It is 15 degrees celsius outside.
outside,15,hot,It is hot outside.,It is 15 degrees celsius outside.
outside,16,freezing,It is freezing outside.,It is 16 degrees celsius outside.
outside,16,cold,It is cold outside.,It is 16 degrees celsius outside.
outside,16,cool,It is cool outside.,It is 16 degrees celsius outside.
outside,16,warm,It is warm outside.,It is 16 degrees celsius outside.
outside,16,hot,It is hot outside.,It is 16 degrees celsius outside.
outside,17,freezing,It is freezing outside.,It is 17 degrees celsius outside.
outside,17,cold,It is cold outside.,It is 17 degrees celsius outside.
outside,17,cool,It is cool outside.,It is 17 degrees celsius outside.
outside,17,warm,It is warm outside.,It is 17 degrees celsius outside.
outside,17,hot,It is hot outside.,It is 17 degrees celsius outside.
outside,18,freezing,It is freezing outside.,It is 18 degrees celsius outside.
outside,18,cold,It is cold outside.,It is 18 degrees celsius outside.
outside,18,cool,It is cool outside.,It is 18 degrees celsius outside.
outside,18,warm,It is warm outside.,It is 18 degrees celsius outside.
outside,18,hot,It is hot outside.,It is 18 degrees celsius outside.
outside,19,freezing,It is freezing outside.,It is 19 degrees celsius outside.
outside,19,cold,It is cold outside.,It is 19 degrees celsius outside.
outside,19,cool,It is cool outside.,It is 19 degrees celsius outside.
outside,19,warm,It is warm outside.,It is 19 degrees celsius outside.
outside,19,hot,It is hot outside.,It is 19 degrees celsius outside.
outside,20,freezing,It is freezing outside.,It is 20 degrees celsius outside.
outside,20,cold,It is cold outside.,It is 20 degrees celsius outside.
outside,20,cool,It is cool outside.,It is 20 degrees celsius outside.
outside,20,warm,It is warm outside.,It is 20 degrees celsius outside.
outside,20,hot,It is hot outside.,It is 20 degrees celsius outside.
outside,21,freezing,It is freezing outside.,It is 21 degrees celsius outside.
outside,21,cold,It is cold outside.,It is 21 degrees celsius outside.
outside,21,cool,It is cool outside.,It is 21 degrees celsius outside.
outside,21,warm,It is warm outside.,It is 21 degrees celsius outside.
outside,21,hot,It is hot outside.,It is 21 degrees celsius outside.
outside,22,freezing,It is freezing outside.,It is 22 degrees celsius outside.
outside,22,cold,It is cold outside.,It is 22 degrees celsius outside.
outside,22,cool,It is cool outside.,It is 22 degrees celsius outside.
